# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;490616;491080;-;AFQ03231.1;;;hypothetical protein;;;CM9_02335;465;154;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;491064;491447;-;;;;;;;CM9_02340;384;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;491064;491447;-;AFQ03232.1;;;hypothetical protein;;;CM9_02340;384;127;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;491451;493433;-;;;;;;;CM9_02345;1983;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;491451;493433;-;AFQ03233.1;;;ABC transporter ATP-binding protein/permease;;;CM9_02345;1983;660;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;493541;494884;-;;;;;;;CM9_02350;1344;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;493541;494884;-;AFQ03234.1;;;multifunctional aminopeptidase A;;;CM9_02350;1344;447;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;494901;496532;-;;;;;groEL;;CM9_02355;1632;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;494901;496532;-;AFQ03235.1;;;chaperonin GroEL;groEL;;CM9_02355;1632;543;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;496545;496847;-;;;;;groES;;CM9_02360;303;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;496545;496847;-;AFQ03236.1;;;co-chaperonin GroES;groES;;CM9_02360;303;100;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;497003;498223;-;;;;;glyA;;CM9_02365;1221;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;497003;498223;-;AFQ03237.1;;;serine hydroxymethyltransferase;glyA;;CM9_02365;1221;406;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;498233;499789;-;;;;;;;CM9_02370;1557;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;498233;499789;-;AFQ03238.1;;;lipoprotein;;;CM9_02370;1557;518;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;499913;500194;-;;;;;;;CM9_02375;282;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;499913;500194;-;AFQ03239.1;;;hypothetical protein;;;CM9_02375;282;93;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;500175;500633;-;;;;;;;CM9_02380;459;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;500175;500633;-;AFQ03240.1;;;ribose-5-phosphate isomerase B;;;CM9_02380;459;152;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;500634;502334;-;;;;;;;CM9_02385;1701;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;500634;502334;-;AFQ03241.1;;;hypothetical protein;;;CM9_02385;1701;566;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;502336;502758;-;;;;;atpC;;CM9_02390;423;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;502336;502758;-;AFQ03242.1;;;F0F1 ATP synthase subunit epsilon;atpC;;CM9_02390;423;140;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;502742;504172;-;;;;;;;CM9_02395;1431;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;502742;504172;-;AFQ03243.1;;;F0F1 ATP synthase subunit beta;;;CM9_02395;1431;476;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;505012;506568;-;;;;;;;CM9_02410;1557;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;505012;506568;-;AFQ03244.1;;;F0F1 ATP synthase subunit alpha;;;CM9_02410;1557;518;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;506584;507114;-;;;;;;;CM9_02415;531;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;506584;507114;-;AFQ03245.1;;;F0F1 ATP synthase subunit delta;;;CM9_02415;531;176;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;507107;507733;-;;;;;;;CM9_02420;627;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;507107;507733;-;AFQ03246.1;;;F0F1 ATP synthase subunit B;;;CM9_02420;627;208;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;507736;508044;-;;;;;;;CM9_02425;309;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;507736;508044;-;AFQ03247.1;;;F0F1 ATP synthase subunit C;;;CM9_02425;309;102;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;508047;508925;-;;;;;;;CM9_02430;879;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;508047;508925;-;AFQ03248.1;;;F0F1 ATP synthase subunit A;;;CM9_02430;879;292;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;509111;509383;+;;;;;;;CM9_02435;273;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;509111;509383;+;AFQ03249.1;;;hypothetical protein;;;CM9_02435;273;90;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;509373;510749;-;;;;;eno;;CM9_02440;1377;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;509373;510749;-;AFQ03250.1;;;enolase;eno;;CM9_02440;1377;458;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;510816;511289;+;;;;;;;CM9_02445;474;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;510816;511289;+;AFQ03251.1;;;methionine sulfoxide reductase A;;;CM9_02445;474;157;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;511286;511963;-;;;;;;;CM9_02450;678;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;511286;511963;-;AFQ03252.1;;;phosphate transport system regulatory protein PhoU;;;CM9_02450;678;225;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;511966;512955;-;;;;;;;CM9_02455;990;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;511966;512955;-;AFQ03253.1;;;phosphate ABC transporter ATP-binding protein;;;CM9_02455;990;329;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;514903;516036;-;;;;;;;CM9_02470;1134;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;514903;516036;-;AFQ03254.1;;;phosphate ABC transporter substrate-binding protein;;;CM9_02470;1134;377;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;516157;519267;-;;;;;;;CM9_02475;3111;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;516157;519267;-;AFQ03255.1;;;hypothetical protein;;;CM9_02475;3111;1036;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;519332;521326;-;;;;;;;CM9_02480;1995;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;519332;521326;-;AFQ03256.1;;;hypothetical protein;;;CM9_02480;1995;664;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;521465;521794;-;;;;;rpsI;;CM9_02485;330;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;521465;521794;-;AFQ03257.1;;;30S ribosomal protein S9;rpsI;;CM9_02485;330;109;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;521785;522210;-;;;;;rplM;;CM9_02490;426;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;521785;522210;-;AFQ03258.1;;;50S ribosomal protein L13;rplM;;CM9_02490;426;141;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;522263;524056;-;;;;;;;CM9_02495;1794;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;522263;524056;-;AFQ03259.1;;;DNA polymerase III subunits gamma/tau;;;CM9_02495;1794;597;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;524062;526926;-;;;;;uvrA;;CM9_02500;2865;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;524062;526926;-;AFQ03260.1;;;excinuclease ABC subunit A;uvrA;;CM9_02500;2865;954;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;526898;529405;-;;;;;;;CM9_02505;2508;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;526898;529405;-;AFQ03261.1;;;hypothetical protein;;;CM9_02505;2508;835;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;529443;531128;-;;;;;;;CM9_02510;1686;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;529443;531128;-;AFQ03262.1;;;hypothetical protein;;;CM9_02510;1686;561;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;531131;531391;-;;;;;rpsO;;CM9_02515;261;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;531131;531391;-;AFQ03263.1;;;30S ribosomal protein S15;rpsO;;CM9_02515;261;86;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;531580;532929;+;;;;;;;CM9_02520;1350;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;531580;532929;+;AFQ03264.1;;;DEAD-box ATP dependent DNA helicase;;;CM9_02520;1350;449;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;532952;533146;+;;;;;rpmB;;CM9_02525;195;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;532952;533146;+;AFQ03265.1;;;50S ribosomal protein L28;rpmB;;CM9_02525;195;64;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;533182;533607;+;;;;;;;CM9_02530;426;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;533182;533607;+;AFQ03266.1;;;OsmC-like protein;;;CM9_02530;426;141;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;533716;534231;+;;;;;;;CM9_02535;516;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;533716;534231;+;AFQ03267.1;;;LuxR regulatory protein;;;CM9_02535;516;171;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;534228;535946;-;;;;;;;CM9_02540;1719;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;534228;535946;-;AFQ03268.1;;;phosphoenolpyruvate-protein phosphotransferase;;;CM9_02540;1719;572;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;535950;537473;-;;;;;;;CM9_02545;1524;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;535950;537473;-;AFQ03269.1;;;phosphoglyceromutase;;;CM9_02545;1524;507;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;539540;540436;+;;;;;tsf;;CM9_02570;897;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;539540;540436;+;AFQ03270.1;;;elongation factor Ts;tsf;;CM9_02570;897;298;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;540417;541148;+;;;;;;;CM9_02575;732;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;540417;541148;+;AFQ03271.1;;;uridylate kinase;;;CM9_02575;732;243;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;541148;541699;+;;;;;;;CM9_02580;552;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;541148;541699;+;AFQ03272.1;;;ribosome recycling factor;;;CM9_02580;552;183;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;541700;542893;+;;;;;;;CM9_02585;1194;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;541700;542893;+;AFQ03273.1;;;phosphatidate cytidylyltransferase;;;CM9_02585;1194;397;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;542913;544064;+;;;;;;;CM9_02590;1152;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;542913;544064;+;AFQ03274.1;;;type I restriction modification DNA specificity domain-containing protein;;;CM9_02590;1152;383;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;544469;545287;-;;;;;;;CM9_02595;819;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;544469;545287;-;AFQ03275.1;;;lipoprotein;;;CM9_02595;819;272;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;545287;546111;-;;;;;;;CM9_02600;825;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;545287;546111;-;AFQ03276.1;;;lipoprotein;;;CM9_02600;825;274;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;546205;546615;-;;;;;;;CM9_02605;411;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;546205;546615;-;AFQ03277.1;;;hypothetical protein;;;CM9_02605;411;136;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;546786;547553;-;;;;;;;CM9_02610;768;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;546786;547553;-;AFQ03278.1;;;ribosomal biogenesis GTPase;;;CM9_02610;768;255;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;547570;548757;-;;;;;;;CM9_02615;1188;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;547570;548757;-;AFQ03279.1;;;hypothetical protein;;;CM9_02615;1188;395;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;548773;549132;-;;;;;rplS;;CM9_02620;360;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;548773;549132;-;AFQ03280.1;;;50S ribosomal protein L19;rplS;;CM9_02620;360;119;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;549116;549811;-;;;;;trmD;;CM9_02625;696;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;549116;549811;-;AFQ03281.1;;;tRNA (guanine-N(1)-)-methyltransferase;trmD;;CM9_02625;696;231;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;549811;550074;-;;;;;rpsP;;CM9_02630;264;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;549811;550074;-;AFQ03282.1;;;30S ribosomal protein S16;rpsP;;CM9_02630;264;87;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;550709;552352;-;;;;;;;CM9_02635;1644;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;550709;552352;-;AFQ03283.1;;;hypothetical protein;;;CM9_02635;1644;547;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;552353;552805;-;;;;;;;CM9_02640;453;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;552353;552805;-;AFQ03284.1;;;methionine sulfoxide reductase B;;;CM9_02640;453;150;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;552769;553455;-;;;;;;;CM9_02645;687;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;552769;553455;-;AFQ03285.1;;;hypothetical protein;;;CM9_02645;687;228;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;553465;554337;-;;;;;;;CM9_02650;873;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;553465;554337;-;AFQ03286.1;;;degV family protein;;;CM9_02650;873;290;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;554337;555521;-;;;;;;;CM9_02655;1185;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;554337;555521;-;AFQ03287.1;;;elongation factor Tu;;;CM9_02655;1185;394;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;555574;556359;+;;;;;;;CM9_02660;786;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;555574;556359;+;AFQ03288.1;;;hypothetical protein;;;CM9_02660;786;261;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;556344;557222;+;;;;;;;CM9_02665;879;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;556344;557222;+;AFQ03289.1;;;UTP-glucose-1-phosphate uridylyltransferase;;;CM9_02665;879;292;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;557212;557634;-;;;;;;;CM9_02670;423;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;557212;557634;-;AFQ03290.1;;;OsmC-like protein;;;CM9_02670;423;140;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;557667;558833;+;;;;;;;CM9_02675;1167;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;557667;558833;+;AFQ03291.1;;;tyrosyl-tRNA ligase;;;CM9_02675;1167;388;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;558846;559850;-;;;;;;;CM9_02680;1005;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;558846;559850;-;AFQ03292.1;;;hypothetical protein;;;CM9_02680;1005;334;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;559838;560419;-;;;;;;;CM9_02685;582;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;559838;560419;-;AFQ03293.1;;;hypothetical protein;;;CM9_02685;582;193;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;560403;562505;-;;;;;;;CM9_02690;2103;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;560403;562505;-;AFQ03294.1;;;ATP-dependent metalloprotease FtsH;;;CM9_02690;2103;700;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;562506;562664;-;;;;;;;CM9_02695;159;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;562506;562664;-;AFQ03295.1;;;hypothetical protein;;;CM9_02695;159;52;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;562683;563210;-;;;;;;;CM9_02700;528;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;562683;563210;-;AFQ03296.1;;;hypoxanthine phosphoribosyltransferase;;;CM9_02700;528;175;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;563212;563721;-;;;;;;;CM9_02705;510;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;563212;563721;-;AFQ03297.1;;;hypothetical protein;;;CM9_02705;510;169;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;563894;564832;+;;;;;;;CM9_02710;939;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;563894;564832;+;AFQ03298.1;;;lactate dehydrogenase;;;CM9_02710;939;312;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;564829;566106;-;;;;;;;CM9_02715;1278;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;564829;566106;-;AFQ03299.1;;;HD domain-containing protein;;;CM9_02715;1278;425;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;566087;567541;-;;;;;gltX;;CM9_02720;1455;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;566087;567541;-;AFQ03300.1;;;glutamyl-tRNA ligase;gltX;;CM9_02720;1455;484;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;567528;568307;-;;;;;ksgA;;CM9_02725;780;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;567528;568307;-;AFQ03301.1;;;16S ribosomal RNA methyltransferase KsgA/Dim1 family protein;ksgA;;CM9_02725;780;259;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;568300;569457;-;;;;;;;CM9_02730;1158;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;568300;569457;-;AFQ03302.1;;;inner membrane protein translocase component YidC;;;CM9_02730;1158;385;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;569429;569794;-;;;;;;;CM9_02735;366;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;569429;569794;-;AFQ03303.1;;;ribonuclease P protein component;;;CM9_02735;366;121;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;569784;569930;-;;;;;rpmH;;CM9_02740;147;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;569784;569930;-;AFQ03304.1;;;50S ribosomal protein L34;rpmH;;CM9_02740;147;48;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;569956;570891;-;;;;;;;CM9_02745;936;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;569956;570891;-;AFQ03305.1;;;ABC transporter ATP-binding protein;;;CM9_02745;936;311;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;570895;576246;-;;;;;;;CM9_02750;5352;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;570895;576246;-;AFQ03306.1;;;ABC transporter permease;;;CM9_02750;5352;1783;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;576252;577106;-;;;;;;;CM9_02755;855;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;576252;577106;-;AFQ03307.1;;;ABC transporter ATP-binding protein;;;CM9_02755;855;284;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;577169;578482;-;;;;;dnaA;;CM9_02760;1314;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;577169;578482;-;AFQ03308.1;;;chromosomal replication initiation protein;dnaA;;CM9_02760;1314;437;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;578482;579135;-;;;;;;;CM9_02765;654;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;578482;579135;-;AFQ03309.1;;;hypothetical protein;;;CM9_02765;654;217;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;579125;579934;-;;;;;;;CM9_02770;810;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;579125;579934;-;AFQ03310.1;;;CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein;;;CM9_02770;810;269;
