# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;467819;468544;-;ASJ89331.1;;;16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA/hemolysin A;tlyA;;B1217_0448;726;241;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;468617;469126;+;;;;;recU;;B1217_0449;510;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;468617;469126;+;ASJ89332.1;;;Holliday junction resolvase RecU;recU;;B1217_0449;510;169;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;469116;470108;-;;;;;gpsA;;B1217_0450;993;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;469116;470108;-;ASJ89333.1;;;glycerol-3-phosphate dehydrogenase [NAD(P)+];gpsA;;B1217_0450;993;330;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;470101;471453;-;;;;;engA;;B1217_0451;1353;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;470101;471453;-;ASJ89334.1;;;GTP-binding protein EngA;engA;;B1217_0451;1353;450;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;471438;472109;-;;;;;cmk;;B1217_0452;672;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;471438;472109;-;ASJ89335.1;;;cytidylate kinase;cmk;;B1217_0452;672;223;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;472102;472764;-;;;;;;;B1217_0453;663;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;472102;472764;-;ASJ89336.1;;;hypothetical protein;;;B1217_0453;663;220;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;472923;475043;+;;;;;clpB;;B1217_0454;2121;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;472923;475043;+;ASJ89337.1;;;chaperone protein ClpB;clpB;;B1217_0454;2121;706;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;475102;476211;+;;;;;;;B1217_0455;1110;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;475102;476211;+;ASJ89338.1;;;putative surface protein bspA-like;;;B1217_0455;1110;369;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;476268;478496;+;;;;;;;B1217_0456;2229;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;476268;478496;+;ASJ89339.1;;;putative surface protein bspA-like;;;B1217_0456;2229;742;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;478956;480648;+;;;;'type III restriction-modification system, N6-adenine DNA methyltransferase';mod2;;B1217_0457;1693;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;480635;483088;+;;;;;res2;;B1217_0458;2454;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;480635;483088;+;ASJ89340.1;;;type III restriction-modification system, restriction (R) subunit;res2;;B1217_0458;2454;817;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;483483;483665;+;;;;;;;B1217_0459;183;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;483483;483665;+;ASJ89341.1;;;hypothetical protein;;;B1217_0459;183;60;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;483928;484116;-;;;;;;;B1217_0460;189;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;483928;484116;-;ASJ89342.1;;;hypothetical protein;;;B1217_0460;189;62;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;484278;486482;-;;;;;pflB;;B1217_0461;2205;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;484278;486482;-;ASJ89343.1;;;pyruvate formate-lyase;pflB;;B1217_0461;2205;734;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;486584;487081;-;;;;;;;B1217_0462;498;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;486584;487081;-;ASJ89344.1;;;hypothetical protein;;;B1217_0462;498;165;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;487084;488514;-;;;;;proS;;B1217_0463;1431;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;487084;488514;-;ASJ89345.1;;;proline--tRNA ligase;proS;;B1217_0463;1431;476;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;488517;489878;-;;;;;sufB;;B1217_0464;1362;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;488517;489878;-;ASJ89346.1;;;iron-sulfur cluster assembly protein SufB;sufB;;B1217_0464;1362;453;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;489856;490317;-;;;;;iscU;;B1217_0465;462;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;489856;490317;-;ASJ89347.1;;;iron-sulfur cluster assembly scaffold protein IscU;iscU;;B1217_0465;462;153;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;490304;491527;-;;;;;sufS;;B1217_0466;1224;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;490304;491527;-;ASJ89348.1;;;cysteine desulfurase, SufS subfamily;sufS;;B1217_0466;1224;407;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;491548;492204;-;;;;;sufBD;;B1217_0467;657;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;491548;492204;-;ASJ89349.1;;;iron-sulfur cluster assembly protein SufBD;sufBD;;B1217_0467;657;218;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;492161;492925;-;;;;;sufC;;B1217_0468;765;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;492161;492925;-;ASJ89350.1;;;iron-sulfur cluster assembly ATPase protein SufC;sufC;;B1217_0468;765;254;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;492966;497033;+;;;;;;;B1217_0469;4068;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;492966;497033;+;ASJ89351.1;;;hypothetical protein;;;B1217_0469;4068;1355;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;497097;497873;-;;;;;;;B1217_0470;777;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;497097;497873;-;ASJ89352.1;;;hypothetical protein;;;B1217_0470;777;258;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;497947;498832;-;;;;fructose-bisphosphate aldolase class II;fba5;;B1217_0471;886;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;498805;499338;-;;;;;;;B1217_0472;534;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;498805;499338;-;ASJ89353.1;;;phosphotransferase system lactose-specific component EIIC/ribosomal protein L22 domain-containing protein (fusion);;;B1217_0472;534;177;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;499353;499493;-;;;;;;;B1217_0473;141;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;499353;499493;-;ASJ89354.1;;;hypothetical protein;;;B1217_0473;141;46;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;499526;500071;-;;;;;;;B1217_0474;546;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;499526;500071;-;ASJ89355.1;;;sugar-phosphate isomerase, RpiB/LacA/LacB family;;;B1217_0474;546;181;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;500074;500526;-;;;;;;;B1217_0475;453;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;500074;500526;-;ASJ89356.1;;;sugar-phosphate isomerase, RpiB/LacA/LacB family;;;B1217_0475;453;150;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;500546;500908;-;;;;;;;B1217_0476;363;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;500546;500908;-;ASJ89357.1;;;phosphotransferase system lactose-specific component EIIA;;;B1217_0476;363;120;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;500996;501508;-;;;;;trmL;;B1217_0477;513;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;500996;501508;-;ASJ89358.1;;;putative tRNA (cytidine(34)-2'-O)-methyltransferase;trmL;;B1217_0477;513;170;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;501514;505881;-;;;;;polC;;B1217_0478;4368;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;501514;505881;-;ASJ89359.1;;;DNA polymerase III PolC-type;polC;;B1217_0478;4368;1455;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;505945;507279;-;;;;;mnmE;;B1217_0479;1335;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;505945;507279;-;ASJ89360.1;;;tRNA modification GTPase MnmE;mnmE;;B1217_0479;1335;444;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;507267;508058;-;;;;;holB;;B1217_0480;792;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;507267;508058;-;ASJ89361.1;;;DNA polymerase III subunit delta';holB;;B1217_0480;792;263;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;508061;508711;-;;;;;tmk;;B1217_0481;651;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;508061;508711;-;ASJ89362.1;;;thymidylate kinase;tmk;;B1217_0481;651;216;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;508692;509966;-;;;;;serS;;B1217_0482;1275;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;508692;509966;-;ASJ89363.1;;;serine--tRNA ligase;serS;;B1217_0482;1275;424;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;510022;510414;+;;;;;;;B1217_0483;393;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;510022;510414;+;ASJ89364.1;;;hypothetical protein;;;B1217_0483;393;130;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;510417;511391;+;;;;;;;B1217_0484;975;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;510417;511391;+;ASJ89365.1;;;glycosyltransferase family 2 protein;;;B1217_0484;975;324;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;511381;512148;+;;;;;;;B1217_0485;768;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;511381;512148;+;ASJ89366.1;;;RDD domain-containing protein;;;B1217_0485;768;255;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;512156;514381;+;;;;;uvrD;;B1217_0486;2226;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;512156;514381;+;ASJ89367.1;;;putative DNA helicase II;uvrD;;B1217_0486;2226;741;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;514407;515204;+;;;;;;;B1217_0487;798;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;514407;515204;+;ASJ89368.1;;;putative metallophosphoesterase;;;B1217_0487;798;265;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;515287;515979;+;;;;;;;B1217_0488;693;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;515287;515979;+;ASJ89369.1;;;deoxynucleoside kinase;;;B1217_0488;693;230;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;515993;516066;+;;;;;;;B1217_0489;74;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;515993;516066;+;;;;tRNA-Trp;;;B1217_0489;74;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;516185;517942;+;;;;;hsdM2;;B1217_0490;1758;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;516185;517942;+;ASJ89370.1;;;type I restriction-modification system, N6-adenine DNA methyltransferase (M) subunit;hsdM2;;B1217_0490;1758;585;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;517948;518592;+;;;;;hsdS6;;B1217_0491;645;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;517948;518592;+;ASJ89371.1;;;type I restriction-modification system, DNA specificity (S) subunit;hsdS6;;B1217_0491;645;214;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;518778;519902;+;;;;;hsdS7;;B1217_0492;1125;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;518778;519902;+;ASJ89372.1;;;type I restriction-modification system, DNA specificity (S) subunit;hsdS7;;B1217_0492;1125;374;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;519915;522998;+;;;;;hsdR;;B1217_0493;3084;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;519915;522998;+;ASJ89373.1;;;type I restriction-modification system, restriction (R) subunit;hsdR;;B1217_0493;3084;1027;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;523037;524227;+;;;;;;;B1217_0494;1191;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;523037;524227;+;ASJ89374.1;;;HD domain-containing phosphohydrolase;;;B1217_0494;1191;396;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;524384;525661;+;;;;;;;B1217_0495;1278;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;524384;525661;+;ASJ89375.1;;;ATPase;;;B1217_0495;1278;425;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;525708;527504;+;;;;;lepA;;B1217_0496;1797;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;525708;527504;+;ASJ89376.1;;;elongation factor 4;lepA;;B1217_0496;1797;598;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527568;527642;+;;;;;;;B1217_0497;75;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527568;527642;+;;;;tRNA-Asn;;;B1217_0497;75;;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527646;527722;+;;;;;;;B1217_0498;77;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527646;527722;+;;;;tRNA-Glu;;;B1217_0498;77;;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527728;527803;+;;;;;;;B1217_0499;76;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527728;527803;+;;;;tRNA-Val;;;B1217_0499;76;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527873;528730;+;;;;;;;B1217_0500;858;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;527873;528730;+;ASJ89377.1;;;type II restriction-modification system, endonuclease DpnII;;;B1217_0500;858;285;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;528766;529800;+;;;;;;;B1217_0501;1035;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;528766;529800;+;ASJ89378.1;;;type II restriction-modification system, N6-adenine DNA methyltransferase;;;B1217_0501;1035;344;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;529864;530025;+;;;;;;;B1217_0502;162;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;529864;530025;+;ASJ89379.1;;;rubredoxin;;;B1217_0502;162;53;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;530040;531218;+;;;;;;;B1217_0503;1179;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;530040;531218;+;ASJ89380.1;;;flavorubredoxin;;;B1217_0503;1179;392;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;531221;531430;+;;;;;;;B1217_0504;210;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;531221;531430;+;ASJ89381.1;;;hypothetical protein;;;B1217_0504;210;69;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;531432;534368;+;;;;;dnaE;;B1217_0505;2937;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;531432;534368;+;ASJ89382.1;;;DNA polymerase III subunit alpha;dnaE;;B1217_0505;2937;978;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;534352;535257;+;;;;;polA;;B1217_0506;906;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;534352;535257;+;ASJ89383.1;;;5'-3' exonuclease;polA;;B1217_0506;906;301;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;535261;536103;+;;;;;fpg;;B1217_0507;843;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;535261;536103;+;ASJ89384.1;;;formamidopyrimidine-DNA glycosylase;fpg;;B1217_0507;843;280;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;536108;536686;+;;;;;coaE;;B1217_0508;579;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;536108;536686;+;ASJ89385.1;;;dephospho-CoA kinase;coaE;;B1217_0508;579;192;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;537011;538180;+;;;;;dnaB2;;B1217_0509;1170;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;537011;538180;+;ASJ89386.1;;;replicative DNA helicase;dnaB2;;B1217_0509;1170;389;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;538192;539100;+;;;;;dnaI;;B1217_0510;909;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;538192;539100;+;ASJ89387.1;;;primosomal protein DnaI;dnaI;;B1217_0510;909;302;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;539230;539655;-;;;;;;;B1217_0511;426;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;539230;539655;-;ASJ89388.1;;;hypothetical protein;;;B1217_0511;426;141;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;539786;541213;+;;;;;;;B1217_0512;1428;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;539786;541213;+;ASJ89389.1;;;phytoene dehydrogenase-like protein;;;B1217_0512;1428;475;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;541213;542271;+;;;;;;;B1217_0513;1059;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;541213;542271;+;ASJ89390.1;;;flavohemoprotein;;;B1217_0513;1059;352;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542313;542387;-;;;;;;;B1217_0514;75;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542313;542387;-;;;;tRNA-Cys;;;B1217_0514;75;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542400;542615;-;;;;;;;B1217_0515;216;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542400;542615;-;ASJ89391.1;;;hypothetical protein;;;B1217_0515;216;71;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542631;542822;-;;;;;rpmF;;B1217_0516;192;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542631;542822;-;ASJ89392.1;;;50S ribosomal protein L32;rpmF;;B1217_0516;192;63;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542901;543173;+;;;;;;;B1217_0517;273;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;542901;543173;+;ASJ89393.1;;;hypothetical protein;;;B1217_0517;273;90;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;543196;544902;+;;;;;;;B1217_0518;1707;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;543196;544902;+;ASJ89394.1;;;DAK2 domain-containing protein YloV;;;B1217_0518;1707;568;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;544993;546111;+;;;;;rpsB;;B1217_0519;1119;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;544993;546111;+;ASJ89395.1;;;30S ribosomal protein S2;rpsB;;B1217_0519;1119;372;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;546148;548139;-;;;;;ftsK;;B1217_0520;1992;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;546148;548139;-;ASJ89396.1;;;DNA translocase FtsK;ftsK;;B1217_0520;1992;663;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;548150;549910;-;;;;;rnj;;B1217_0521;1761;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;548150;549910;-;ASJ89397.1;;;ribonuclease J;rnj;;B1217_0521;1761;586;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;549984;550766;-;;;;;phoU;;B1217_0522;783;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;549984;550766;-;ASJ89398.1;;;phosphate transport system accessory protein PhoU;phoU;;B1217_0522;783;260;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;550806;551168;-;;;;;;;B1217_0523;363;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;550806;551168;-;ASJ89399.1;;;hypothetical protein;;;B1217_0523;363;120;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;551232;552434;-;;;;;pstB;;B1217_0524;1203;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;551232;552434;-;ASJ89400.1;;;phosphate import ATP-binding protein PstB;pstB;;B1217_0524;1203;400;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;552446;554491;-;;;;;pstA;;B1217_0525;2046;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;552446;554491;-;ASJ89401.1;;;phosphate transport system permease protein PstA;pstA;;B1217_0525;2046;681;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;554497;555660;-;;;;;pstS;;B1217_0526;1164;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;554497;555660;-;ASJ89402.1;;;phosphate-binding protein PstS;pstS;;B1217_0526;1164;387;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;555723;557576;-;;;;;;;B1217_0527;1854;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;555723;557576;-;ASJ89403.1;;;peptidase domain-containing ABC-type bacteriocin/lantibiotic exporter;;;B1217_0527;1854;617;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;557631;558998;-;;;;;glyS;;B1217_0528;1368;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;557631;558998;-;ASJ89404.1;;;glycine--tRNA ligase;glyS;;B1217_0528;1368;455;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;559437;563015;+;;;;;por;;B1217_0529;3579;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;559437;563015;+;ASJ89405.1;;;pyruvate-ferredoxin oxidoreductase;por;;B1217_0529;3579;1192;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;563018;563218;+;;;;;;;B1217_0530;201;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;563018;563218;+;ASJ89406.1;;;ferredoxin;;;B1217_0530;201;66;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;563266;563643;-;;;;;;;B1217_0531;378;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;563266;563643;-;ASJ89407.1;;;putative ATPase;;;B1217_0531;378;125;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;563722;564459;-;;;;;;;B1217_0532;738;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;563722;564459;-;ASJ89408.1;;;putative ATPase;;;B1217_0532;738;245;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;564763;564969;+;;;;;;;B1217_0533;207;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;564763;564969;+;ASJ89409.1;;;ferredoxin;;;B1217_0533;207;68;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;565010;566011;-;;;;;;;B1217_0534;1002;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;565010;566011;-;ASJ89410.1;;;putative surface protein bspA-like;;;B1217_0534;1002;333;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;566086;567621;-;;;;;guaA;;B1217_0535;1536;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;566086;567621;-;ASJ89411.1;;;GMP synthase (glutamine-hydrolyzing);guaA;;B1217_0535;1536;511;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;567624;568745;-;;;;;guaB;;B1217_0536;1122;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;567624;568745;-;ASJ89412.1;;;inosine-5'-monophosphate dehydrogenase;guaB;;B1217_0536;1122;373;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;568917;570683;+;;;;;nusA;;B1217_0537;1767;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;568917;570683;+;ASJ89413.1;;;transcription termination/antitermination protein NusA;nusA;;B1217_0537;1767;588;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;570722;572560;+;;;;;infB;;B1217_0538;1839;;
