# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;479300;479956;+;;;;;;;CM1_02320;657;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;479300;479956;+;AFQ04216.1;;;hypothetical protein;;;CM1_02320;657;218;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;479970;480045;-;;;;;;;CM1_t02887;76;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;479970;480045;-;;;;tRNA-Arg;;;CM1_t02887;76;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;480421;481062;+;;;;;;;CM1_02325;642;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;480421;481062;+;AFQ04217.1;;;uridine/cytidine kinase;;;CM1_02325;642;213;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;481059;481805;-;;;;;;;CM1_02330;747;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;481059;481805;-;AFQ04218.1;;;NH(3)-dependent NAD+ synthetase;;;CM1_02330;747;248;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;481798;483099;-;;;;;obgE;;CM1_02335;1302;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;481798;483099;-;AFQ04219.1;;;GTPase CgtA;obgE;;CM1_02335;1302;433;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;483718;484428;-;;;;;;;CM1_02350;711;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;483718;484428;-;AFQ04220.1;;;glycerophosphoryl diester phosphodiesterase family protein;;;CM1_02350;711;236;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;484431;489281;-;;;;;;;CM1_02355;4851;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;484431;489281;-;AFQ04221.1;;;hypothetical protein;;;CM1_02355;4851;1616;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;489567;490439;-;;;;;;;CM1_02360;873;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;489567;490439;-;AFQ04222.1;;;GTP-binding protein Era;;;CM1_02360;873;290;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;490427;490891;-;;;;;;;CM1_02365;465;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;490427;490891;-;AFQ04223.1;;;hypothetical protein;;;CM1_02365;465;154;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;490875;491258;-;;;;;;;CM1_02370;384;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;490875;491258;-;AFQ04224.1;;;hypothetical protein;;;CM1_02370;384;127;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;491262;493244;-;;;;;;;CM1_02375;1983;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;491262;493244;-;AFQ04225.1;;;ABC transporter ATP-binding protein/permease;;;CM1_02375;1983;660;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;493352;494695;-;;;;;;;CM1_02380;1344;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;493352;494695;-;AFQ04226.1;;;multifunctional aminopeptidase A;;;CM1_02380;1344;447;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;494712;496343;-;;;;;groEL;;CM1_02385;1632;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;494712;496343;-;AFQ04227.1;;;chaperonin GroEL;groEL;;CM1_02385;1632;543;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;496356;496688;-;;;;;groES;;CM1_02390;333;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;496356;496688;-;AFQ04228.1;;;co-chaperonin GroES;groES;;CM1_02390;333;110;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;496814;498034;-;;;;;glyA;;CM1_02395;1221;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;496814;498034;-;AFQ04229.1;;;serine hydroxymethyltransferase;glyA;;CM1_02395;1221;406;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;498044;499618;-;;;;;;;CM1_02400;1575;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;498044;499618;-;AFQ04230.1;;;lipoprotein;;;CM1_02400;1575;524;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;499727;500008;-;;;;;;;CM1_02405;282;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;499727;500008;-;AFQ04231.1;;;hypothetical protein;;;CM1_02405;282;93;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;499989;500447;-;;;;;;;CM1_02410;459;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;499989;500447;-;AFQ04232.1;;;ribose-5-phosphate isomerase B;;;CM1_02410;459;152;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;500448;502148;-;;;;;;;CM1_02415;1701;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;500448;502148;-;AFQ04233.1;;;hypothetical protein;;;CM1_02415;1701;566;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;502150;502572;-;;;;;atpC;;CM1_02420;423;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;502150;502572;-;AFQ04234.1;;;F0F1 ATP synthase subunit epsilon;atpC;;CM1_02420;423;140;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;502556;503986;-;;;;;;;CM1_02425;1431;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;502556;503986;-;AFQ04235.1;;;F0F1 ATP synthase subunit beta;;;CM1_02425;1431;476;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;503988;504827;-;;;;;;;CM1_02430;840;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;503988;504827;-;AFQ04236.1;;;F0F1 ATP synthase subunit gamma;;;CM1_02430;840;279;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;504827;506383;-;;;;;;;CM1_02435;1557;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;504827;506383;-;AFQ04237.1;;;F0F1 ATP synthase subunit alpha;;;CM1_02435;1557;518;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;506399;506929;-;;;;;;;CM1_02440;531;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;506399;506929;-;AFQ04238.1;;;F0F1 ATP synthase subunit delta;;;CM1_02440;531;176;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;506922;507548;-;;;;;;;CM1_02445;627;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;506922;507548;-;AFQ04239.1;;;F0F1 ATP synthase subunit B;;;CM1_02445;627;208;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;507551;507859;-;;;;;;;CM1_02450;309;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;507551;507859;-;AFQ04240.1;;;F0F1 ATP synthase subunit C;;;CM1_02450;309;102;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;507862;508740;-;;;;;;;CM1_02455;879;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;507862;508740;-;AFQ04241.1;;;F0F1 ATP synthase subunit A;;;CM1_02455;879;292;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;508767;509198;+;;;;;;;CM1_02460;432;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;508767;509198;+;AFQ04242.1;;;hypothetical protein;;;CM1_02460;432;143;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;509188;510564;-;;;;;eno;;CM1_02465;1377;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;509188;510564;-;AFQ04243.1;;;enolase;eno;;CM1_02465;1377;458;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;510631;511104;+;;;;;;;CM1_02470;474;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;510631;511104;+;AFQ04244.1;;;methionine sulfoxide reductase A;;;CM1_02470;474;157;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;511101;511778;-;;;;;;;CM1_02475;678;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;511101;511778;-;AFQ04245.1;;;phosphate transport system regulatory protein PhoU;;;CM1_02475;678;225;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;511781;512770;-;;;;;;;CM1_02480;990;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;511781;512770;-;AFQ04246.1;;;phosphate ABC transporter ATP-binding protein;;;CM1_02480;990;329;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;514717;515850;-;;;;;;;CM1_02500;1134;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;514717;515850;-;AFQ04247.1;;;phosphate ABC transporter substrate-binding protein;;;CM1_02500;1134;377;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;515971;519081;-;;;;;;;CM1_02505;3111;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;515971;519081;-;AFQ04248.1;;;hypothetical protein;;;CM1_02505;3111;1036;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;519146;521140;-;;;;;;;CM1_02510;1995;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;519146;521140;-;AFQ04249.1;;;hypothetical protein;;;CM1_02510;1995;664;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;521195;521608;-;;;;;rpsI;;CM1_02515;414;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;521195;521608;-;AFQ04250.1;;;30S ribosomal protein S9;rpsI;;CM1_02515;414;137;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;521599;522024;-;;;;;rplM;;CM1_02520;426;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;521599;522024;-;AFQ04251.1;;;50S ribosomal protein L13;rplM;;CM1_02520;426;141;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;522077;523870;-;;;;;;;CM1_02525;1794;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;522077;523870;-;AFQ04252.1;;;DNA polymerase III subunits gamma/tau;;;CM1_02525;1794;597;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;523876;526734;-;;;;;uvrA;;CM1_02530;2859;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;523876;526734;-;AFQ04253.1;;;excinuclease ABC subunit A;uvrA;;CM1_02530;2859;952;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;526712;529219;-;;;;;;;CM1_02535;2508;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;526712;529219;-;AFQ04254.1;;;hypothetical protein;;;CM1_02535;2508;835;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;529257;530942;-;;;;;;;CM1_02540;1686;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;529257;530942;-;AFQ04255.1;;;hypothetical protein;;;CM1_02540;1686;561;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;530945;531205;-;;;;;rpsO;;CM1_02545;261;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;530945;531205;-;AFQ04256.1;;;30S ribosomal protein S15;rpsO;;CM1_02545;261;86;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;531491;531751;-;;;;;;;CM1_02550;261;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;531491;531751;-;AFQ04257.1;;;hypothetical protein;;;CM1_02550;261;86;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;531780;532742;+;;;;;;;CM1_02555;963;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;531780;532742;+;AFQ04258.1;;;DEAD-box ATP dependent DNA helicase;;;CM1_02555;963;320;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;532765;532959;+;;;;;rpmB;;CM1_02560;195;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;532765;532959;+;AFQ04259.1;;;50S ribosomal protein L28;rpmB;;CM1_02560;195;64;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;532995;533420;+;;;;;;;CM1_02565;426;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;532995;533420;+;AFQ04260.1;;;OsmC-like protein;;;CM1_02565;426;141;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;533531;534046;+;;;;;;;CM1_02570;516;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;533531;534046;+;AFQ04261.1;;;LuxR regulatory protein;;;CM1_02570;516;171;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;534043;535761;-;;;;;;;CM1_02575;1719;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;534043;535761;-;AFQ04262.1;;;phosphoenolpyruvate-protein phosphotransferase;;;CM1_02575;1719;572;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;535765;537288;-;;;;;;;CM1_02580;1524;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;535765;537288;-;AFQ04263.1;;;phosphoglyceromutase;;;CM1_02580;1524;507;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;537281;538015;-;;;;;;;CM1_02585;735;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;537281;538015;-;AFQ04264.1;;;triosephosphate isomerase;;;CM1_02585;735;244;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;538075;539271;-;;;;;;;CM1_02590;1197;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;538075;539271;-;AFQ04265.1;;;hypothetical protein;;;CM1_02590;1197;398;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;539357;540253;+;;;;;tsf;;CM1_02595;897;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;539357;540253;+;AFQ04266.1;;;elongation factor Ts;tsf;;CM1_02595;897;298;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;540234;540965;+;;;;;;;CM1_02600;732;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;540234;540965;+;AFQ04267.1;;;uridylate kinase;;;CM1_02600;732;243;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;540965;541516;+;;;;;;;CM1_02605;552;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;540965;541516;+;AFQ04268.1;;;ribosome recycling factor;;;CM1_02605;552;183;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;541517;542710;+;;;;;;;CM1_02610;1194;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;541517;542710;+;AFQ04269.1;;;phosphatidate cytidylyltransferase;;;CM1_02610;1194;397;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;542730;543881;+;;;;;;;CM1_02615;1152;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;542730;543881;+;AFQ04270.1;;;type I restriction modification DNA specificity domain-containing protein;;;CM1_02615;1152;383;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;544286;545104;-;;;;;;;CM1_02620;819;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;544286;545104;-;AFQ04271.1;;;lipoprotein;;;CM1_02620;819;272;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;545104;545928;-;;;;;;;CM1_02625;825;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;545104;545928;-;AFQ04272.1;;;lipoprotein;;;CM1_02625;825;274;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;546022;546432;-;;;;;;;CM1_02630;411;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;546022;546432;-;AFQ04273.1;;;hypothetical protein;;;CM1_02630;411;136;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;546603;547370;-;;;;;;;CM1_02635;768;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;546603;547370;-;AFQ04274.1;;;ribosomal biogenesis GTPase;;;CM1_02635;768;255;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;548589;548948;-;;;;;rplS;;CM1_02650;360;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;548589;548948;-;AFQ04275.1;;;50S ribosomal protein L19;rplS;;CM1_02650;360;119;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;548932;549627;-;;;;;trmD;;CM1_02655;696;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;548932;549627;-;AFQ04276.1;;;tRNA (guanine-N(1)-)-methyltransferase;trmD;;CM1_02655;696;231;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;549627;549890;-;;;;;rpsP;;CM1_02660;264;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;549627;549890;-;AFQ04277.1;;;30S ribosomal protein S16;rpsP;;CM1_02660;264;87;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;552170;552622;-;;;;;;;CM1_02675;453;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;552170;552622;-;AFQ04278.1;;;methionine sulfoxide reductase B;;;CM1_02675;453;150;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;553281;554153;-;;;;;;;CM1_02690;873;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;553281;554153;-;AFQ04279.1;;;degV family protein;;;CM1_02690;873;290;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;554153;555337;-;;;;;;;CM1_02695;1185;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;554153;555337;-;AFQ04280.1;;;elongation factor Tu;;;CM1_02695;1185;394;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;555390;556175;+;;;;;;;CM1_02700;786;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;555390;556175;+;AFQ04281.1;;;hypothetical protein;;;CM1_02700;786;261;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;556160;557038;+;;;;;;;CM1_02705;879;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;556160;557038;+;AFQ04282.1;;;UTP-glucose-1-phosphate uridylyltransferase;;;CM1_02705;879;292;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;557028;557495;-;;;;;;;CM1_02710;468;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;557028;557495;-;AFQ04283.1;;;OsmC-like protein;;;CM1_02710;468;155;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;557449;558672;+;;;;;;;CM1_02715;1224;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;557449;558672;+;AFQ04284.1;;;tyrosyl-tRNA ligase;;;CM1_02715;1224;407;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;558662;559666;-;;;;;;;CM1_02720;1005;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;558662;559666;-;AFQ04285.1;;;hypothetical protein;;;CM1_02720;1005;334;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;559654;560235;-;;;;;;;CM1_02725;582;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;559654;560235;-;AFQ04286.1;;;hypothetical protein;;;CM1_02725;582;193;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;560219;562324;-;;;;;;;CM1_02730;2106;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;560219;562324;-;AFQ04287.1;;;ATP-dependent metalloprotease FtsH;;;CM1_02730;2106;701;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;562325;562483;-;;;;;;;CM1_02735;159;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;562325;562483;-;AFQ04288.1;;;hypothetical protein;;;CM1_02735;159;52;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;562502;563029;-;;;;;;;CM1_02740;528;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;562502;563029;-;AFQ04289.1;;;hypoxanthine phosphoribosyltransferase;;;CM1_02740;528;175;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;563031;563540;-;;;;;;;CM1_02745;510;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;563031;563540;-;AFQ04290.1;;;hypothetical protein;;;CM1_02745;510;169;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;563713;564651;+;;;;;;;CM1_02750;939;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;563713;564651;+;AFQ04291.1;;;lactate dehydrogenase;;;CM1_02750;939;312;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;564648;565925;-;;;;;;;CM1_02755;1278;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;564648;565925;-;AFQ04292.1;;;HD domain-containing protein;;;CM1_02755;1278;425;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;565906;567360;-;;;;;gltX;;CM1_02760;1455;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;565906;567360;-;AFQ04293.1;;;glutamyl-tRNA ligase;gltX;;CM1_02760;1455;484;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;567347;568126;-;;;;;ksgA;;CM1_02765;780;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;567347;568126;-;AFQ04294.1;;;16S ribosomal RNA methyltransferase KsgA/Dim1 family protein;ksgA;;CM1_02765;780;259;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;568119;569276;-;;;;;;;CM1_02770;1158;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;568119;569276;-;AFQ04295.1;;;inner membrane protein translocase component YidC;;;CM1_02770;1158;385;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;569248;569613;-;;;;;;;CM1_02775;366;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;569248;569613;-;AFQ04296.1;;;ribonuclease P protein component;;;CM1_02775;366;121;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;569603;569749;-;;;;;rpmH;;CM1_02780;147;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;569603;569749;-;AFQ04297.1;;;50S ribosomal protein L34;rpmH;;CM1_02780;147;48;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;569775;570710;-;;;;;;;CM1_02785;936;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;569775;570710;-;AFQ04298.1;;;ABC transporter ATP-binding protein;;;CM1_02785;936;311;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;570714;576065;-;;;;;;;CM1_02790;5352;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;570714;576065;-;AFQ04299.1;;;ABC transporter permease;;;CM1_02790;5352;1783;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;576071;576925;-;;;;;;;CM1_02795;855;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;576071;576925;-;AFQ04300.1;;;ABC transporter ATP-binding protein;;;CM1_02795;855;284;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;576988;578301;-;;;;;dnaA;;CM1_02800;1314;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;576988;578301;-;AFQ04301.1;;;chromosomal replication initiation protein;dnaA;;CM1_02800;1314;437;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;578301;578954;-;;;;;;;CM1_02805;654;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;578301;578954;-;AFQ04302.1;;;hypothetical protein;;;CM1_02805;654;217;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;578944;579753;-;;;;;;;CM1_02810;810;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;578944;579753;-;AFQ04303.1;;;CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein;;;CM1_02810;810;269;
